,tweets,likes,time,user name,RT count,media
235,@madorni Merkel??? https://t.co/xoKl6NiTzu,1,27/06/2021 00:00:41,lorenalupi,0,https://pbs.twimg.com/tweet_video_thumb/E42N6K4WUAEnWSU.jpg
234,@mariaFFreijo @carlavizzotti 93 mil muertos. 9% de la población vacunada a semanas de la llegada de la variante Del… https://t.co/kWB4qr4zsc,0,27/06/2021 00:00:42,Gonzadd,0,
233,"@mariaFFreijo @carlavizzotti Físicamente se parece a Merkel, no viste como ella; es científica, se valora, solo que… https://t.co/t8fP51TEki",1,27/06/2021 00:01:01,OcoteSaltenas,0,
232,"@martincarrizo_ juaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa , Merkel jamàs taparìa el robo de vacunas , el vacunatorio v… https://t.co/ZKRGgUN3Bs",0,27/06/2021 00:01:56,adrianaestiga19,0,
231,"""Wir schaffen das"" 
This is the German version of Obama's phrase 'Yes, we can', copied by Frau Merkel in 2015 to we… https://t.co/aVP0E5c1j3",1,27/06/2021 00:02:47,PaulRev41890029,1,
230,"@mxrvndl @ThomasTomy123 Laschet ist sovieles liberaler als Baerbock, Söder und Merkel.",0,27/06/2021 00:03:06,smbraun,0,
229,"Jorge, a Sputnik ya la han reconocido maestros de med, journals como the Lancet y la propia Angela Merkel. Mi hna e… https://t.co/GREK6hmivo",2,27/06/2021 00:03:50,JSPValencia,1,
228,@naderalihashemi @NegarMortazavi @DannyPostel Angela Merkel famously said “ we can do this!” when she opened German… https://t.co/CP38BCB4oh,15,27/06/2021 00:04:42,UnPressed,3,
227,@Julioac13 Vizotti parecida a Merkel... Muy fuerte!!! Flor comió hongos alusinojenos 🤪🤪🤪🤪🤪🤪🤪cucumelos...,1,27/06/2021 00:04:45,fmittelmarenco,0,
226,"La ""Merkel"" argentina vino fallada, acaba de comprar 24 millones. 

#GobiernoCriminalyCorrupto https://t.co/Gs2JnUGnxq",0,27/06/2021 00:05:19,Pau_ar7,0,
225,@OsterhalVon Auf das Polen Merkel und der EU in den Arsch tritt. Merkel raus und Dexit jetzt,1,27/06/2021 00:06:45,PumpCryptoVegan,0,
